match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,cricsheet_id
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.1,Pakistan,India,Shoaib Malik,Asif Ali,B Kumar,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.2,Pakistan,India,Shoaib Malik,Asif Ali,B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.3,Pakistan,India,Asif Ali,Shoaib Malik,B Kumar,6,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.4,Pakistan,India,Asif Ali,Shoaib Malik,B Kumar,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.5,Pakistan,India,Asif Ali,Shoaib Malik,B Kumar,6,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,41.6,Pakistan,India,Asif Ali,Shoaib Malik,B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.1,Pakistan,India,Asif Ali,Shoaib Malik,Kuldeep Yadav,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.2,Pakistan,India,Shoaib Malik,Asif Ali,Kuldeep Yadav,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.3,Pakistan,India,Shoaib Malik,Asif Ali,Kuldeep Yadav,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.4,Pakistan,India,Asif Ali,Shoaib Malik,Kuldeep Yadav,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.5,Pakistan,India,Asif Ali,Shoaib Malik,Kuldeep Yadav,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,42.6,Pakistan,India,Shoaib Malik,Asif Ali,Kuldeep Yadav,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.1,Pakistan,India,Shoaib Malik,Asif Ali,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.2,Pakistan,India,Asif Ali,Shoaib Malik,JJ Bumrah,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.3,Pakistan,India,Asif Ali,Shoaib Malik,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.4,Pakistan,India,Shoaib Malik,Asif Ali,JJ Bumrah,0,0,,,,,,caught,Shoaib Malik,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.5,Pakistan,India,Shadab Khan,Asif Ali,JJ Bumrah,0,1,,,,1.0,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,43.6,Pakistan,India,Asif Ali,Shadab Khan,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.1,Pakistan,India,Asif Ali,Shadab Khan,YS Chahal,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.2,Pakistan,India,Shadab Khan,Asif Ali,YS Chahal,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.3,Pakistan,India,Asif Ali,Shadab Khan,YS Chahal,3,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.4,Pakistan,India,Shadab Khan,Asif Ali,YS Chahal,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.5,Pakistan,India,Asif Ali,Shadab Khan,YS Chahal,0,0,,,,,,bowled,Asif Ali,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,44.6,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.1,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.2,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.3,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.4,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.5,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,45.6,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.1,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.2,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.3,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.4,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),YS Chahal,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.5,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,46.6,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,YS Chahal,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.1,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.2,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.3,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.4,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.5,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,47.6,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.1,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.2,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.3,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.4,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),B Kumar,0,1,1.0,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.5,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.6,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,48.7,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),B Kumar,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.1,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.2,Pakistan,India,Mohammad Nawaz (3),Shadab Khan,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.3,Pakistan,India,Shadab Khan,Mohammad Nawaz (3),JJ Bumrah,0,0,,,,,,bowled,Shadab Khan,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.4,Pakistan,India,Hasan Ali,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.5,Pakistan,India,Mohammad Nawaz (3),Hasan Ali,JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,1,49.6,Pakistan,India,Hasan Ali,Mohammad Nawaz (3),JJ Bumrah,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.1,India,Pakistan,RG Sharma,S Dhawan,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.2,India,Pakistan,RG Sharma,S Dhawan,Mohammad Amir,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.3,India,Pakistan,RG Sharma,S Dhawan,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.4,India,Pakistan,RG Sharma,S Dhawan,Mohammad Amir,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,3,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,0.6,India,Pakistan,RG Sharma,S Dhawan,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.1,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.2,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.3,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.4,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.5,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,1.6,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.1,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.2,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.3,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.4,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,2.6,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.1,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.2,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.3,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.4,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.5,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,3.6,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.1,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.2,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.3,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.4,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.5,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,4.6,India,Pakistan,S Dhawan,RG Sharma,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.1,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.2,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,6,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.3,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.4,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.5,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,5.6,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.1,India,Pakistan,S Dhawan,RG Sharma,Hasan Ali,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.2,India,Pakistan,S Dhawan,RG Sharma,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.3,India,Pakistan,S Dhawan,RG Sharma,Hasan Ali,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.4,India,Pakistan,S Dhawan,RG Sharma,Hasan Ali,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.5,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,6.6,India,Pakistan,RG Sharma,S Dhawan,Hasan Ali,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.1,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.2,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.3,India,Pakistan,S Dhawan,RG Sharma,Shaheen Shah Afridi,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.4,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.5,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,7.6,India,Pakistan,RG Sharma,S Dhawan,Shaheen Shah Afridi,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.1,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.2,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.3,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,1,1.0,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.4,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.6,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,8.7,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.1,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.2,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.3,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.4,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,9.6,India,Pakistan,S Dhawan,RG Sharma,Mohammad Amir,4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.1,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.2,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.3,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.4,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,10.6,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.1,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.2,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.3,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.4,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.5,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,11.6,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.1,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.2,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.3,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.4,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.5,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,12.6,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.1,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.2,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.3,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.4,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.5,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,13.6,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.1,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),2,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.2,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.3,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.4,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.5,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,14.6,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.1,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.2,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.3,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.4,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.5,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,15.6,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.1,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.2,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.3,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.4,India,Pakistan,S Dhawan,RG Sharma,Mohammad Nawaz (3),1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.5,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,16.6,India,Pakistan,RG Sharma,S Dhawan,Mohammad Nawaz (3),4,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.1,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.2,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.3,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.4,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,0,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.5,India,Pakistan,RG Sharma,S Dhawan,Shadab Khan,1,0,,,,,,,,,,1153251
1153251,2018,2018-09-23,Dubai International Cricket Stadium,2,17.6,India,Pakistan,S Dhawan,RG Sharma,Shadab Khan,4,0,,,,,,,,,,1153251
